scenario,category,cat_key,district_id,score
manufacturing_expansion,FW eutrophication N,n_eutro,TZ0106,8.935900894024962e-13
manufacturing_expansion,FW eutrophication N,n_eutro,TZ2403,2.6479231529747084e-12
manufacturing_expansion,FW eutrophication N,n_eutro,TZ2102,7.001208821665167e-13
manufacturing_expansion,FW eutrophication N,n_eutro,TZ2405,6.983738999803348e-12
manufacturing_expansion,FW eutrophication N,n_eutro,TZ1406,4.023869366664729e-11
manufacturing_expansion,FW eutrophication N,n_eutro,TZ0601,2.553636852265023e-15
manufacturing_expansion,FW eutrophication N,n_eutro,TZ2004,3.955150911377002e-12
manufacturing_expansion,FW eutrophication N,n_eutro,TZ1405,1.2446823170596688e-12
manufacturing_expansion,FW eutrophication N,n_eutro,TZ1402,2.504138030167903e-11
manufacturing_expansion,FW eutrophication N,n_eutro,TZ1803,6.4353468102489e-14
manufacturing_expansion,FW eutrophication N,n_eutro,TZ0201,1.610570713885305e-14
manufacturing_expansion,FW eutrophication N,n_eutro,TZ1103,4.8627275412075335e-14
manufacturing_expansion,FW eutrophication N,n_eutro,TZ0502,3.704410191404105e-15
manufacturing_expansion,FW eutrophication N,n_eutro,TZ1703,4.247170522684878e-11
manufacturing_expansion,FW eutrophication N,n_eutro,TZ2502,5.968005228400885e-12
manufacturing_expansion,FW eutrophication N,n_eutro,TZ1704,7.109970199873795e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1608,2.1117665370692488e-10
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1802,8.058287465357733e-15
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2001,6.694124522807742e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2501,2.537218560822797e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1302,1.3523575091596801e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0602,1.5118718960594462e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1606,2.067463680538119e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0507,6.152841429522433e-14
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1403,8.017339532935782e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2303,7.657895019718452e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1607,7.133933202988247e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0607,1.5665777022045378e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1303,5.3417146105098913e-14
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0504,4.8449390643710426e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2505,1.1445893294729734e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0506,9.131217864379402e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1305,4.458044757098034e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2401,2.1849009285696432e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1804,9.612618433683524e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1102,6.934177301660954e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1101,3.671531816912142e-14
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1301,2.6032380163211252e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0102,1.2598168469598094e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1805,1.7176336937919699e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0501,5.927391936823427e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2002,8.093660961717464e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1404,1.0890789814383418e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1605,4.364359234373653e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0401,7.201785537810109e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2103,8.571267829195408e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0107,3.870653106141879e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1602,2.6495595764803133e-10
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0407,2.553956601710996e-14
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1502,6.885042517247213e-15
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1401,2.5000212789502947e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2302,3.96900853095764e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2101,2.00965655659196e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2106,4.351041762502065e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0204,8.441509920958785e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1503,4.633842922587483e-15
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0402,2.134833767063306e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0104,1.5989558880711552e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1601,1.05292351256817e-10
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1002,2.9597558957234025e-16
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0503,5.73432657867754e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1407,2.5813611867073607e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0101,8.647354656918171e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2503,2.245209449543523e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0205,5.836088257514837e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1104,1.351631528637223e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2402,4.8820934584471016e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1306,2.8195739009134054e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2504,1.939697562193903e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0106,1.0683428056686453e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2403,3.0026520338256257e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ2102,1.555465827457123e-11
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1406,6.4037380526258675e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0601,5.613034798571441e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1405,5.086156169520464e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1402,5.367387325754859e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1803,1.2482484324312181e-12
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0201,2.0761259080574332e-13
manufacturing_expansion,FW eutrophication P,p_eutro,TZ0502,1.1913537277949805e-14
manufacturing_expansion,FW eutrophication P,p_eutro,TZ1704,1.7178348189735673e-11
irrigation,Land use occupation,land_use,TZ1608,6.254974632554717e-10
irrigation,Land use occupation,land_use,TZ1802,7.24523067280328e-10
irrigation,Land use occupation,land_use,TZ2001,1.2131095060847801e-08
irrigation,Land use occupation,land_use,TZ1304,1.1820335776859237e-08
irrigation,Land use occupation,land_use,TZ2501,6.586889214500084e-08
irrigation,Land use occupation,land_use,TZ1905,5.8061174612675364e-08
irrigation,Land use occupation,land_use,TZ1302,5.558555161294442e-09
irrigation,Land use occupation,land_use,TZ1906,1.1624701168198991e-07
irrigation,Land use occupation,land_use,TZ0105,8.568992005882977e-11
irrigation,Land use occupation,land_use,TZ0602,1.0587886946141602e-10
irrigation,Land use occupation,land_use,TZ1606,6.123751204733708e-11
irrigation,Land use occupation,land_use,TZ0507,9.600787132729702e-11
irrigation,Land use occupation,land_use,TZ1403,1.3667205679150698e-08
irrigation,Land use occupation,land_use,TZ2303,1.908867255343054e-09
irrigation,Land use occupation,land_use,TZ2404,9.484472754086217e-07
irrigation,Land use occupation,land_use,TZ1607,6.8814153044622305e-09
irrigation,Land use occupation,land_use,TZ0607,1.2636996577121727e-10
irrigation,Land use occupation,land_use,TZ1303,1.6389309847897197e-08
irrigation,Land use occupation,land_use,TZ1902,5.042887652057212e-07
irrigation,Land use occupation,land_use,TZ1702,7.383000200115149e-07
irrigation,Land use occupation,land_use,TZ0504,9.499661386437242e-10
irrigation,Land use occupation,land_use,TZ1904,4.790265597638822e-07
irrigation,Land use occupation,land_use,TZ2505,7.465460162179806e-08
irrigation,Land use occupation,land_use,TZ0506,1.918514739648615e-09
irrigation,Land use occupation,land_use,TZ1305,5.66886334938482e-08
irrigation,Land use occupation,land_use,TZ2401,3.2869329348933293e-06
irrigation,Land use occupation,land_use,TZ1603,1.790145747730321e-09
irrigation,Land use occupation,land_use,TZ1804,2.7921958183132838e-08
irrigation,Land use occupation,land_use,TZ1102,1.8798825491786044e-10
irrigation,Land use occupation,land_use,TZ1101,1.1259913615934844e-10
irrigation,Land use occupation,land_use,TZ1301,2.651077348960078e-08
irrigation,Land use occupation,land_use,TZ1701,7.341541085364056e-07
irrigation,Land use occupation,land_use,TZ0102,1.660007432141378e-10
irrigation,Land use occupation,land_use,TZ1805,5.2257996716076084e-09
irrigation,Land use occupation,land_use,TZ0501,9.041233844815525e-10
irrigation,Land use occupation,land_use,TZ2002,6.169515438907026e-08
irrigation,Land use occupation,land_use,TZ1903,2.444622034860519e-07
irrigation,Land use occupation,land_use,TZ1404,6.23794813736152e-09
irrigation,Land use occupation,land_use,TZ1605,7.093938683316359e-09
irrigation,Land use occupation,land_use,TZ0401,6.879376372623916e-09
irrigation,Land use occupation,land_use,TZ2003,2.0538083311075012e-07
irrigation,Land use occupation,land_use,TZ2103,9.19258153547125e-10
irrigation,Land use occupation,land_use,TZ0107,1.963528129934501e-09
irrigation,Land use occupation,land_use,TZ1602,2.7478285135391607e-09
irrigation,Land use occupation,land_use,TZ0407,1.3852808410723973e-11
irrigation,Land use occupation,land_use,TZ1502,9.44305560906048e-10
irrigation,Land use occupation,land_use,TZ1401,2.0247793654321044e-08
irrigation,Land use occupation,land_use,TZ2302,1.5570359811537454e-08
irrigation,Land use occupation,land_use,TZ2101,4.1620884581683585e-09
irrigation,Land use occupation,land_use,TZ0701,6.054727230777884e-10
irrigation,Land use occupation,land_use,TZ2106,8.350072343739104e-09
irrigation,Land use occupation,land_use,TZ0204,2.1336213131351295e-10
irrigation,Land use occupation,land_use,TZ2301,2.6314122404289632e-09
irrigation,Land use occupation,land_use,TZ1503,6.469885088393304e-10
irrigation,Land use occupation,land_use,TZ0402,1.7834749443928451e-09
irrigation,Land use occupation,land_use,TZ0104,1.0251630247111621e-09
irrigation,Land use occupation,land_use,TZ1601,3.4317312421651463e-09
irrigation,Land use occupation,land_use,TZ1002,4.4625269459839426e-13
irrigation,Land use occupation,land_use,TZ0503,8.80176099764842e-10
irrigation,Land use occupation,land_use,TZ1407,2.396141429918651e-08
irrigation,Land use occupation,land_use,TZ1705,2.008342219644232e-08
irrigation,Land use occupation,land_use,TZ0101,3.3304567110240816e-10
irrigation,Land use occupation,land_use,TZ1907,1.9382066836845167e-07
irrigation,Land use occupation,land_use,TZ2503,5.89696298698781e-08
irrigation,Land use occupation,land_use,TZ0205,1.269358352224392e-09
irrigation,Land use occupation,land_use,TZ1104,3.720992008223663e-10
irrigation,Land use occupation,land_use,TZ2007,9.271945217454915e-08
irrigation,Land use occupation,land_use,TZ2006,4.318090272034719e-09
irrigation,Land use occupation,land_use,TZ2402,6.318387009869026e-06
irrigation,Land use occupation,land_use,TZ1306,1.4736285682996568e-08
irrigation,Land use occupation,land_use,TZ0505,5.634651759210825e-10
irrigation,Land use occupation,land_use,TZ2504,8.149855563630033e-08
irrigation,Land use occupation,land_use,TZ0106,6.432237257652531e-09
irrigation,Land use occupation,land_use,TZ2403,1.319330930247146e-06
irrigation,Land use occupation,land_use,TZ2102,1.5470943397372638e-09
irrigation,Land use occupation,land_use,TZ2405,1.1238605902431765e-06
irrigation,Land use occupation,land_use,TZ1406,4.175407584613385e-09
irrigation,Land use occupation,land_use,TZ0601,1.2966495038717194e-10
irrigation,Land use occupation,land_use,TZ2004,1.6892881059864418e-07
irrigation,Land use occupation,land_use,TZ1405,6.963339043538175e-10
irrigation,Land use occupation,land_use,TZ1402,4.0094355157284924e-07
irrigation,Land use occupation,land_use,TZ1803,1.0739044699470757e-08
irrigation,Land use occupation,land_use,TZ0201,4.054491096870885e-10
irrigation,Land use occupation,land_use,TZ1103,3.5269995869798324e-10
irrigation,Land use occupation,land_use,TZ0502,8.167903067907314e-11
irrigation,Land use occupation,land_use,TZ1703,2.3535210912185763e-07
irrigation,Land use occupation,land_use,TZ2502,1.2045023278304108e-07
irrigation,Land use occupation,land_use,TZ1704,3.4900487722226416e-08
irrigation,Land use occupation,land_use,TZ0702,6.61522190960243e-10
irrigation,Land use occupation,land_use,TZ0301,5.4197697854162794e-12
irrigation,Land use occupation,land_use,TZ0703,2.4838870639654926e-09
irrigation,Land use occupation,land_use,TZ0203,8.373093758130538e-10
irrigation,Land use occupation,land_use,TZ2005,1.5456489408026244e-11
irrigation,Water consumption,water,TZ1608,4.0708522495848517e-13
irrigation,Water consumption,water,TZ1802,2.278335197415704e-12
irrigation,Water consumption,water,TZ2001,5.289937502035007e-11
irrigation,Water consumption,water,TZ1304,3.3428779986541876e-11
irrigation,Water consumption,water,TZ2501,6.412353717137858e-10
irrigation,Water consumption,water,TZ1905,7.298836937038785e-10
irrigation,Water consumption,water,TZ1302,1.2489924874301313e-10
irrigation,Water consumption,water,TZ1906,5.335116161585254e-10
irrigation,Water consumption,water,TZ0105,2.0137369403966684e-13
irrigation,Water consumption,water,TZ0602,3.811595685330979e-13
irrigation,Water consumption,water,TZ1606,3.98544963523001e-14
irrigation,Water consumption,water,TZ0507,3.5218443447201375e-14
irrigation,Water consumption,water,TZ1403,3.1479075483183157e-11
irrigation,Water consumption,water,TZ2303,1.1764270108328582e-12
irrigation,Water consumption,water,TZ2404,3.154975636133747e-09
irrigation,Water consumption,water,TZ1607,4.478551332038939e-12
irrigation,Water consumption,water,TZ0607,2.9136886792776938e-12
irrigation,Water consumption,water,TZ1303,9.444229946967361e-12
irrigation,Water consumption,water,TZ1902,2.236820817630516e-09
irrigation,Water consumption,water,TZ1702,1.7356505392714502e-09
irrigation,Water consumption,water,TZ0504,6.60399761235688e-13
irrigation,Water consumption,water,TZ1904,2.088504130403208e-09
irrigation,Water consumption,water,TZ2505,5.972888892498362e-10
irrigation,Water consumption,water,TZ0506,7.589734810746493e-13
irrigation,Water consumption,water,TZ1305,4.0688014211267274e-11
irrigation,Water consumption,water,TZ2401,4.073165707459755e-09
irrigation,Water consumption,water,TZ1603,1.165304481646988e-12
irrigation,Water consumption,water,TZ1804,1.6328206135327134e-10
irrigation,Water consumption,water,TZ1102,3.5050162574733336e-14
irrigation,Water consumption,water,TZ1101,7.331792279976997e-14
irrigation,Water consumption,water,TZ1301,5.986718100318714e-11
irrigation,Water consumption,water,TZ1701,1.5802946679030953e-09
irrigation,Water consumption,water,TZ0102,9.047617130450604e-14
irrigation,Water consumption,water,TZ1805,3.3198516085624026e-11
irrigation,Water consumption,water,TZ0501,5.998314863356964e-13
irrigation,Water consumption,water,TZ2002,1.8615469305487502e-10
irrigation,Water consumption,water,TZ1903,1.0856903297694844e-09
irrigation,Water consumption,water,TZ1404,3.872232164763655e-12
irrigation,Water consumption,water,TZ1605,2.413775836831575e-12
irrigation,Water consumption,water,TZ0401,1.2616530147270048e-11
irrigation,Water consumption,water,TZ2003,9.196519875050025e-10
irrigation,Water consumption,water,TZ2103,3.4380387555669767e-12
irrigation,Water consumption,water,TZ0107,3.184570327311938e-05
irrigation,Water consumption,water,TZ1602,1.6446120620072758e-12
irrigation,Water consumption,water,TZ0407,2.4187901759486308e-14
irrigation,Water consumption,water,TZ1502,4.627012928278602e-13
irrigation,Water consumption,water,TZ1401,4.6807934986003886e-11
irrigation,Water consumption,water,TZ2302,6.493656063715306e-12
irrigation,Water consumption,water,TZ2101,3.747977336094589e-12
irrigation,Water consumption,water,TZ0701,1.5422275481192148e-12
irrigation,Water consumption,water,TZ2106,1.0344599359281127e-11
irrigation,Water consumption,water,TZ0204,2.3975205627447517e-13
irrigation,Water consumption,water,TZ2301,2.2837415529475283e-12
irrigation,Water consumption,water,TZ1503,4.767075270517281e-13
irrigation,Water consumption,water,TZ0402,2.0719392933040922e-12
irrigation,Water consumption,water,TZ0104,1.3885702464423975e-12
irrigation,Water consumption,water,TZ1601,8.232688838113676e-13
irrigation,Water consumption,water,TZ1002,9.39785331964161e-16
irrigation,Water consumption,water,TZ0503,5.564600411528775e-13
irrigation,Water consumption,water,TZ1407,6.6134860904071764e-12
irrigation,Water consumption,water,TZ1705,8.798127337577672e-11
irrigation,Water consumption,water,TZ0101,1.3887225763898428e-12
irrigation,Water consumption,water,TZ1907,8.964754956952523e-10
irrigation,Water consumption,water,TZ2503,6.74698571715383e-11
irrigation,Water consumption,water,TZ0205,2.206612768818953e-12
irrigation,Water consumption,water,TZ1104,8.739780919085325e-14
irrigation,Water consumption,water,TZ2007,4.06302717431092e-10
irrigation,Water consumption,water,TZ2006,1.915561335320667e-11
irrigation,Water consumption,water,TZ2402,5.0496152115755435e-09
irrigation,Water consumption,water,TZ1306,4.1774603579385525e-11
irrigation,Water consumption,water,TZ0505,2.1082327047086325e-12
irrigation,Water consumption,water,TZ2504,2.0812268908821492e-11
irrigation,Water consumption,water,TZ0106,8.515011931034761e-12
irrigation,Water consumption,water,TZ2403,1.2670109150259764e-09
irrigation,Water consumption,water,TZ2102,3.6926927520986046e-11
irrigation,Water consumption,water,TZ2405,4.958244916962195e-09
irrigation,Water consumption,water,TZ1406,2.7174318614006567e-12
irrigation,Water consumption,water,TZ0601,2.116318971576837e-13
irrigation,Water consumption,water,TZ2004,7.468817133123618e-10
irrigation,Water consumption,water,TZ1405,1.0888369454281078e-12
irrigation,Water consumption,water,TZ1402,6.986077158741265e-10
irrigation,Water consumption,water,TZ1803,3.840546308599625e-11
irrigation,Water consumption,water,TZ0201,6.152058795839048e-14
irrigation,Water consumption,water,TZ1103,9.468095995675771e-14
irrigation,Water consumption,water,TZ0502,8.063276031459788e-14
irrigation,Water consumption,water,TZ1703,8.764106293451442e-10
irrigation,Water consumption,water,TZ2502,1.4032058951778819e-09
irrigation,Water consumption,water,TZ1704,1.1721485518647003e-10
irrigation,Water consumption,water,TZ0702,4.838053399625335e-11
irrigation,Water consumption,water,TZ0703,1.2757402726584017e-10
irrigation,Water consumption,water,TZ0203,2.7180193147744177e-12
irrigation,FW eutrophication N,n_eutro,TZ1608,5.401558475771977e-12
irrigation,FW eutrophication N,n_eutro,TZ1802,3.156985446727229e-15
irrigation,FW eutrophication N,n_eutro,TZ2001,5.78968717707548e-13
irrigation,FW eutrophication N,n_eutro,TZ1304,4.1306677119910805e-12
irrigation,FW eutrophication N,n_eutro,TZ2501,2.1762152777404545e-12
irrigation,FW eutrophication N,n_eutro,TZ1302,1.432641563613305e-12
irrigation,FW eutrophication N,n_eutro,TZ0105,5.091715854981705e-14
irrigation,FW eutrophication N,n_eutro,TZ0602,4.26269614250208e-15
irrigation,FW eutrophication N,n_eutro,TZ1606,5.288238908482713e-13
irrigation,FW eutrophication N,n_eutro,TZ0507,1.3425262365167812e-14
irrigation,FW eutrophication N,n_eutro,TZ1403,1.7398379358682365e-11
irrigation,FW eutrophication N,n_eutro,TZ2303,1.0209142258662604e-13
irrigation,FW eutrophication N,n_eutro,TZ2404,8.620601130601205e-11
irrigation,FW eutrophication N,n_eutro,TZ1607,1.1204287177651984e-11
irrigation,FW eutrophication N,n_eutro,TZ0607,2.9817217509395656e-15
irrigation,FW eutrophication N,n_eutro,TZ1303,1.1286870002379011e-13
irrigation,FW eutrophication N,n_eutro,TZ1902,6.301169704425284e-12
irrigation,FW eutrophication N,n_eutro,TZ1702,5.744721728539757e-11
irrigation,FW eutrophication N,n_eutro,TZ0504,6.028495786502786e-14
irrigation,FW eutrophication N,n_eutro,TZ1904,8.576117068355906e-11
irrigation,FW eutrophication N,n_eutro,TZ2505,7.621106561313043e-13
irrigation,FW eutrophication N,n_eutro,TZ0506,2.2196936849494105e-13
irrigation,FW eutrophication N,n_eutro,TZ1305,1.078461959435978e-12
irrigation,FW eutrophication N,n_eutro,TZ2401,8.34627152272619e-12
irrigation,FW eutrophication N,n_eutro,TZ1804,2.7480094396762038e-11
irrigation,FW eutrophication N,n_eutro,TZ1102,1.4302426129330468e-14
irrigation,FW eutrophication N,n_eutro,TZ1101,1.1443142859757123e-14
irrigation,FW eutrophication N,n_eutro,TZ1301,1.4765241239474965e-12
irrigation,FW eutrophication N,n_eutro,TZ1701,9.888938090550574e-11
irrigation,FW eutrophication N,n_eutro,TZ0102,1.0051737183055987e-14
irrigation,FW eutrophication N,n_eutro,TZ1805,1.065412084118366e-12
irrigation,FW eutrophication N,n_eutro,TZ0501,4.714207941342682e-14
irrigation,FW eutrophication N,n_eutro,TZ2002,9.59434244146448e-13
irrigation,FW eutrophication N,n_eutro,TZ1404,1.4153881486256693e-12
irrigation,FW eutrophication N,n_eutro,TZ1605,2.4092991801058444e-12
irrigation,FW eutrophication N,n_eutro,TZ0401,7.942985924732883e-12
irrigation,FW eutrophication N,n_eutro,TZ2103,2.747347493742578e-13
irrigation,FW eutrophication N,n_eutro,TZ0107,4.1358993004324887e-13
irrigation,FW eutrophication N,n_eutro,TZ1602,9.145085351947962e-12
irrigation,FW eutrophication N,n_eutro,TZ0407,8.701970423178231e-15
irrigation,FW eutrophication N,n_eutro,TZ1502,9.981337385375105e-16
irrigation,FW eutrophication N,n_eutro,TZ1401,8.475648671764566e-12
irrigation,FW eutrophication N,n_eutro,TZ2302,1.9875363229363105e-12
irrigation,FW eutrophication N,n_eutro,TZ2101,6.754742241360274e-13
irrigation,FW eutrophication N,n_eutro,TZ2106,1.7152554830425033e-12
irrigation,FW eutrophication N,n_eutro,TZ0204,2.1445559815607516e-14
irrigation,FW eutrophication N,n_eutro,TZ2301,7.560425441907782e-13
irrigation,FW eutrophication N,n_eutro,TZ1503,3.92163734441516e-16
irrigation,FW eutrophication N,n_eutro,TZ0402,2.0871649284539122e-12
irrigation,FW eutrophication N,n_eutro,TZ0104,3.5756274722307347e-13
irrigation,FW eutrophication N,n_eutro,TZ1601,4.006081829007042e-12
irrigation,FW eutrophication N,n_eutro,TZ1002,3.8463623147619756e-17
irrigation,FW eutrophication N,n_eutro,TZ0503,1.0055604821175967e-13
irrigation,FW eutrophication N,n_eutro,TZ1407,2.425444395490344e-12
irrigation,FW eutrophication N,n_eutro,TZ1705,8.764239982846181e-12
irrigation,FW eutrophication N,n_eutro,TZ0101,6.452995920673443e-14
irrigation,FW eutrophication N,n_eutro,TZ1907,1.0284240034208019e-10
irrigation,FW eutrophication N,n_eutro,TZ2503,1.3308652083596286e-11
irrigation,FW eutrophication N,n_eutro,TZ0205,9.552280001209699e-14
irrigation,FW eutrophication N,n_eutro,TZ1104,2.0199841950971082e-14
irrigation,FW eutrophication N,n_eutro,TZ2007,4.303193893391129e-12
irrigation,FW eutrophication N,n_eutro,TZ2006,2.0287907234994188e-13
irrigation,FW eutrophication N,n_eutro,TZ2402,1.6672973645664945e-11
irrigation,FW eutrophication N,n_eutro,TZ1306,2.329382005756496e-12
irrigation,FW eutrophication N,n_eutro,TZ0505,1.4435850472367943e-14
irrigation,FW eutrophication N,n_eutro,TZ2504,3.5279148584853415e-12
irrigation,FW eutrophication N,n_eutro,TZ0106,8.935900064170765e-13
irrigation,FW eutrophication N,n_eutro,TZ2403,2.6479229070688766e-12
irrigation,FW eutrophication N,n_eutro,TZ2102,7.00120817148086e-13
irrigation,FW eutrophication N,n_eutro,TZ2405,6.983738351241419e-12
irrigation,FW eutrophication N,n_eutro,TZ1406,4.023868992978301e-11
irrigation,FW eutrophication N,n_eutro,TZ0601,2.553636615115318e-15
irrigation,FW eutrophication N,n_eutro,TZ2004,3.9551505440722804e-12
irrigation,FW eutrophication N,n_eutro,TZ1405,1.2446822014692143e-12
irrigation,FW eutrophication N,n_eutro,TZ1402,2.504137797615027e-11
irrigation,FW eutrophication N,n_eutro,TZ1803,6.435346212614747e-14
irrigation,FW eutrophication N,n_eutro,TZ0201,1.6105705643157337e-14
irrigation,FW eutrophication N,n_eutro,TZ1103,4.8627270896184986e-14
irrigation,FW eutrophication N,n_eutro,TZ0502,3.704409847385032e-15
irrigation,FW eutrophication N,n_eutro,TZ1703,4.2471701282610447e-11
irrigation,FW eutrophication N,n_eutro,TZ2502,5.968004674167546e-12
irrigation,FW eutrophication N,n_eutro,TZ1704,7.109969539589098e-12
irrigation,FW eutrophication P,p_eutro,TZ1608,2.111766426513634e-10
irrigation,FW eutrophication P,p_eutro,TZ1802,8.05828704348869e-15
irrigation,FW eutrophication P,p_eutro,TZ2001,6.694124172355626e-12
irrigation,FW eutrophication P,p_eutro,TZ2501,2.537218427993834e-12
irrigation,FW eutrophication P,p_eutro,TZ1302,1.352357438360795e-11
irrigation,FW eutrophication P,p_eutro,TZ0602,1.511871816909633e-12
irrigation,FW eutrophication P,p_eutro,TZ1606,2.0674635723018564e-11
irrigation,FW eutrophication P,p_eutro,TZ0507,6.152841107407673e-14
irrigation,FW eutrophication P,p_eutro,TZ1403,8.017339113210455e-12
irrigation,FW eutrophication P,p_eutro,TZ2303,7.657894618810834e-13
irrigation,FW eutrophication P,p_eutro,TZ1607,7.13393282951118e-11
irrigation,FW eutrophication P,p_eutro,TZ0607,1.5665776201907552e-12
irrigation,FW eutrophication P,p_eutro,TZ1303,5.3417143308594035e-14
irrigation,FW eutrophication P,p_eutro,TZ0504,4.844938810727845e-12
irrigation,FW eutrophication P,p_eutro,TZ2505,1.144589269551209e-11
irrigation,FW eutrophication P,p_eutro,TZ0506,9.131217386340097e-13
irrigation,FW eutrophication P,p_eutro,TZ1305,4.458044523709603e-12
irrigation,FW eutrophication P,p_eutro,TZ2401,2.1849008141852825e-12
irrigation,FW eutrophication P,p_eutro,TZ1804,9.612617930441843e-12
irrigation,FW eutrophication P,p_eutro,TZ1102,6.934176938641546e-13
irrigation,FW eutrophication P,p_eutro,TZ1101,3.67153162469939e-14
irrigation,FW eutrophication P,p_eutro,TZ1301,2.603237880035899e-11
irrigation,FW eutrophication P,p_eutro,TZ0102,1.2598167810056313e-13
irrigation,FW eutrophication P,p_eutro,TZ1805,1.717633603870075e-12
irrigation,FW eutrophication P,p_eutro,TZ0501,5.927391626511444e-13
irrigation,FW eutrophication P,p_eutro,TZ2002,8.093660537996543e-12
irrigation,FW eutrophication P,p_eutro,TZ1404,1.0890789244226658e-11
irrigation,FW eutrophication P,p_eutro,TZ1605,4.3643590058898635e-11
irrigation,FW eutrophication P,p_eutro,TZ0401,7.201785160780823e-12
irrigation,FW eutrophication P,p_eutro,TZ2103,8.571267380470719e-12
irrigation,FW eutrophication P,p_eutro,TZ0107,3.870652903504691e-12
irrigation,FW eutrophication P,p_eutro,TZ1602,2.649559437770052e-10
irrigation,FW eutrophication P,p_eutro,TZ0407,2.55395646800576e-14
irrigation,FW eutrophication P,p_eutro,TZ1502,6.885042156800119e-15
irrigation,FW eutrophication P,p_eutro,TZ1401,2.5000211480686913e-11
irrigation,FW eutrophication P,p_eutro,TZ2302,3.9690083231713294e-11
irrigation,FW eutrophication P,p_eutro,TZ2101,2.009656451382027e-11
irrigation,FW eutrophication P,p_eutro,TZ2106,4.3510415347154747e-11
irrigation,FW eutrophication P,p_eutro,TZ0204,8.441509479027208e-13
irrigation,FW eutrophication P,p_eutro,TZ1503,4.633842679995632e-15
irrigation,FW eutrophication P,p_eutro,TZ0402,2.134833655300071e-12
irrigation,FW eutrophication P,p_eutro,TZ0104,1.598955804362304e-12
irrigation,FW eutrophication P,p_eutro,TZ1601,1.0529234574453122e-10
irrigation,FW eutrophication P,p_eutro,TZ1002,2.959755740773683e-16
